s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 1.1101980E+002, 9.4978975E+001, 2.4350486E-003, 1.4742554E-001, 4.0238500E+002, 1.9727803E+001, 1.2993489E+003,-3.6015165E+002, 8.2150773E+000, 3.6573851E+002
 1.1121494E+002, 8.3917763E+001, 2.2502550E-003, 1.7214214E-001, 4.0138381E+002, 1.7052957E+001, 1.3083662E+003,-3.6100900E+002, 6.1089728E+000, 3.5917913E+002
 1.1140125E+002, 7.9913240E+001, 1.9335210E-003, 2.1023446E-001, 4.0894188E+002, 1.6345164E+001, 1.2913291E+003,-4.0707724E+002, 5.7405468E+000, 3.5462420E+002
 1.1161825E+002, 8.4246568E+001, 1.8712029E-003, 3.2371609E-001, 4.3722267E+002, 1.7566418E+001, 1.3771475E+003,-5.3980924E+002, 6.6920517E+000, 3.5630385E+002
 1.1182343E+002, 8.8603303E+001, 2.0441951E-003, 1.3307585E-001, 3.8693383E+002, 1.8509217E+001, 1.2877180E+003,-3.7268532E+002, 7.4176201E+000, 3.6010723E+002
 1.1202765E+002, 8.0663873E+001, 2.0552212E-003,-1.2818815E-001, 3.2914538E+002, 1.6516664E+001, 1.2035456E+003,-2.4665129E+002, 5.8870100E+000, 3.5665689E+002
 1.1220270E+002, 7.4073981E+001, 1.7918587E-003,-7.1671255E-002, 3.3731213E+002, 1.4989622E+001, 1.2429616E+003,-2.8539794E+002, 4.7756068E+000, 3.5067696E+002
 1.1242128E+002, 8.0387715E+001, 1.6247867E-003, 2.6901011E-001, 4.2636383E+002, 1.6482444E+001, 1.4368333E+003,-5.7265538E+002, 6.1006495E+000, 3.5129755E+002
 1.1260476E+002, 9.0185561E+001, 1.8455944E-003,-1.4573236E-002, 3.4766638E+002, 1.8328119E+001, 1.2343266E+003,-2.7845822E+002, 7.5367540E+000, 3.5856472E+002
 1.1280238E+002, 8.4598515E+001, 1.9742794E-003, 6.0427556E-002, 3.8339429E+002, 1.6927771E+001, 1.2156807E+003,-3.5175530E+002, 6.2599365E+000, 3.5742050E+002
 1.1301509E+002, 8.1327836E+001, 1.8458264E-003, 1.7137101E-001, 3.9513734E+002, 1.6519586E+001, 1.1622126E+003,-3.7070764E+002, 5.9845555E+000, 3.5451629E+002
 1.1321758E+002, 7.5139106E+001, 1.7860502E-003,-8.7974404E-002, 3.2992529E+002, 1.5003739E+001, 1.0542281E+003,-2.1293081E+002, 4.8720907E+000, 3.5195059E+002
 1.1342006E+002, 6.4934473E+001, 1.4992358E-003,-1.6492846E-001, 2.9889392E+002, 1.2397258E+001, 9.5941183E+002,-1.8880210E+002, 3.1482818E+000, 3.4313563E+002
 1.1361805E+002, 6.1278226E+001, 1.2271391E-003,-2.5209245E-001, 2.7519546E+002, 1.1611161E+001, 8.9982595E+002,-1.6440254E+002, 2.7971358E+000, 3.3728518E+002
 1.1381851E+002, 6.0306152E+001, 1.0616701E-003,-1.6598076E-001, 2.8939522E+002, 1.1401922E+001, 9.0398192E+002,-2.0732927E+002, 2.7988402E+000, 3.3470302E+002
 1.1401997E+002, 6.2278024E+001, 9.7760761E-004,-1.8577344E-001, 2.8617699E+002, 1.1965153E+001, 9.1593633E+002,-2.0652972E+002, 3.2508604E+000, 3.3473123E+002
 1.1422959E+002, 6.3856720E+001, 9.5253147E-004,-1.7469099E-001, 2.9027633E+002, 1.2308605E+001, 9.4138224E+002,-2.1927224E+002, 3.5319511E+000, 3.3579015E+002
 1.1440926E+002, 6.4851711E+001, 9.5370742E-004,-1.5756327E-001, 2.9619387E+002, 1.2528845E+001, 9.7627850E+002,-2.2592971E+002, 3.6458251E+000, 3.3660086E+002
 1.1461888E+002, 6.6487546E+001, 9.6559833E-004,-8.2893061E-002, 3.1859629E+002, 1.3005887E+001, 1.0541377E+003,-2.6645978E+002, 3.9356519E+000, 3.3787408E+002
 1.1481053E+002, 6.9554513E+001, 1.0087456E-003, 2.0192904E-002, 3.4673276E+002, 1.3850452E+001, 1.1376598E+003,-3.3804566E+002, 4.4750130E+000, 3.4046195E+002
 1.1500817E+002, 7.3654582E+001, 1.0999246E-003, 6.1794985E-002, 3.5999139E+002, 1.4946237E+001, 1.2075576E+003,-3.7139855E+002, 5.2125677E+000, 3.4434609E+002
 1.1520581E+002, 7.7829969E+001, 1.2493313E-003, 1.1538265E-001, 3.7871461E+002, 1.5895716E+001, 1.2811734E+003,-4.2482915E+002, 5.8212797E+000, 3.4855161E+002
 1.1541649E+002, 8.1432703E+001, 1.4411342E-003, 9.4855046E-002, 3.7547566E+002, 1.6691065E+001, 1.2742447E+003,-3.9747582E+002, 6.3428186E+000, 3.5236427E+002
 1.1562386E+002, 9.4451154E+001, 1.6853661E-003, 1.1660583E-001, 3.9038561E+002, 1.8981311E+001, 1.4891993E+003,-4.2792498E+002, 8.0774852E+000, 3.5789406E+002
 1.1580160E+002, 9.8174344E+001, 2.0316933E-003, 9.8645256E-002, 3.7994192E+002, 1.9613167E+001, 1.3193086E+003,-3.9477228E+002, 8.3796022E+000, 3.6255644E+002
 1.1600896E+002, 8.7964760E+001, 2.1789707E-003,-8.5013941E-002, 3.3867802E+002, 1.7404647E+001, 1.1748208E+003,-2.6309885E+002, 6.6621029E+000, 3.5975158E+002
 1.1620639E+002, 7.6144085E+001, 1.8863560E-003,-8.9390343E-002, 3.2918115E+002, 1.4893697E+001, 1.0975876E+003,-2.4503604E+002, 4.8415374E+000, 3.5255535E+002
 1.1641691E+002, 7.1006913E+001, 1.5812145E-003,-9.3904733E-002, 3.2340528E+002, 1.3764585E+001, 1.0424179E+003,-2.3178267E+002, 4.1541778E+000, 3.4643174E+002
 1.1661689E+002, 7.0977750E+001, 1.4091799E-003, 5.1858269E-002, 3.6238124E+002, 1.4038597E+001, 1.1373688E+003,-3.3064796E+002, 4.3628933E+000, 3.4510491E+002
 1.1680036E+002, 7.8938112E+001, 1.4029948E-003, 3.0192707E-001, 4.2794946E+002, 1.6354777E+001, 1.3577042E+003,-5.7106290E+002, 6.0234180E+000, 3.4914023E+002
 1.1702136E+002, 1.0022898E+002, 1.7888079E-003, 5.8924451E-001, 5.0719721E+002, 2.1605654E+001, 1.6576205E+003,-9.4114560E+002, 9.7967740E+000, 3.6242664E+002
 1.1721475E+002, 1.2889733E+002, 3.1824302E-003, 7.7632072E-001, 5.6041029E+002, 2.8918027E+001, 1.9901122E+003,-1.1346618E+003, 1.5062690E+001, 3.8123865E+002
 1.1740813E+002, 1.3598099E+002, 4.5120441E-003, 5.0578150E-001, 5.0080315E+002, 2.9924615E+001, 1.9946393E+003,-6.5872161E+002, 1.5721012E+001, 3.8776553E+002
 1.1761594E+002, 1.1343556E+002, 4.0723540E-003, 7.2886109E-002, 3.9042993E+002, 2.3440229E+001, 1.6726539E+003,-2.6234342E+002, 1.0734701E+001, 3.7823320E+002
 1.1781055E+002, 8.5446856E+001, 2.8834457E-003, 1.3138274E-001, 4.0322184E+002, 1.7030188E+001, 1.4930379E+003,-2.9496616E+002, 5.9517466E+000, 3.6236688E+002
 1.1800516E+002, 7.8773321E+001, 2.1553807E-003, 2.2360435E-001, 4.1003304E+002, 1.5790373E+001, 1.3547478E+003,-3.1788938E+002, 5.2253076E+000, 3.5474262E+002
 1.1822410E+002, 8.1551729E+001, 1.9113013E-003, 3.5467294E-001, 4.4996594E+002, 1.6674638E+001, 1.4766258E+003,-4.6309067E+002, 5.9874125E+000, 3.5479055E+002
 1.1840793E+002, 8.9972391E+001, 1.9992716E-003, 4.7777521E-001, 4.8008935E+002, 1.9011894E+001, 1.5451986E+003,-6.0385155E+002, 7.6852716E+000, 3.5992803E+002
 1.1860260E+002, 9.8206519E+001, 2.3783621E-003, 4.5238653E-001, 4.7513347E+002, 2.0907766E+001, 1.5918229E+003,-5.7325669E+002, 8.9781291E+000, 3.6653400E+002
 1.1880808E+002, 9.7595453E+001, 2.6787576E-003, 3.3136643E-001, 4.4525245E+002, 2.0592082E+001, 1.5070293E+003,-4.6426982E+002, 8.6748900E+000, 3.6811723E+002
 1.1900436E+002, 8.8459223E+001, 2.5165919E-003, 2.9236954E-001, 4.3588870E+002, 1.8273786E+001, 1.4357306E+003,-4.5065713E+002, 6.8953804E+000, 3.6264294E+002
 1.1921253E+002, 8.1783077E+001, 2.1948753E-003, 4.5382503E-002, 3.6320699E+002, 1.6530014E+001, 1.0088657E+003,-2.6187554E+002, 5.8655198E+000, 3.5748407E+002
 1.1941861E+002, 7.0270798E+001, 1.8394131E-003,-7.7631518E-002, 3.2908109E+002, 1.3581446E+001, 9.8667679E+002,-2.0462411E+002, 3.8348478E+000, 3.4915843E+002
 1.1960189E+002, 6.4339626E+001, 1.4563054E-003,-1.9193665E-001, 2.8928256E+002, 1.2156131E+001, 8.6101058E+002,-1.4658311E+002, 3.0921191E+000, 3.4158332E+002
 1.1980937E+002, 6.0226942E+001, 1.2239809E-003,-2.6324138E-001, 2.7034431E+002, 1.1243116E+001, 8.1225880E+002,-1.3127855E+002, 2.5127533E+000, 3.3677565E+002
 1.2000000E+002, 5.7680369E+001, 1.0311588E-003,-2.6557367E-001, 2.6588243E+002, 1.0774482E+001, 8.0695409E+002,-1.4546919E+002, 2.3119371E+000, 3.3245394E+002
